#Energy (MeV)		 GSF (MeV^-3)		  errGSF (MeV^-3)
6.000000000000000000e+00 2.990759608480794544e-08 3.734424910383855818e-09
6.200000000000000178e+00 6.561361125849646881e-08 7.439384956676728867e-09
6.400000000000000355e+00 6.238269690420129780e-08 7.999821145634314996e-09
6.600000000000000533e+00 8.362002375815979641e-08 1.101376087945532185e-08
6.800000000000000711e+00 1.001309322131870126e-07 1.049389317997847732e-08
7.000000000000000888e+00 1.130952397117779335e-07 1.128531066314914465e-08
7.200000000000001066e+00 1.194957161175310647e-07 1.221956955715290753e-08
7.400000000000001243e+00 1.254168006060333925e-07 1.227304622184764153e-08
7.600000000000001421e+00 1.481824949332164205e-07 1.440315528610351116e-08
7.800000000000001599e+00 1.587747119247365482e-07 1.563345929310971215e-08
8.000000000000001776e+00 1.885474882025544273e-07 1.846147010136397283e-08
8.200000000000002842e+00 1.765477393877740456e-07 1.647557358222033953e-08
8.400000000000002132e+00 1.579098329163724029e-07 1.542035979246740282e-08
8.600000000000001421e+00 1.732065928901145247e-07 1.684770649486350003e-08
8.800000000000002487e+00 1.752981713548105846e-07 1.791745999076889130e-08
9.000000000000003553e+00 1.916560636846856058e-07 2.045413442494657833e-08
9.200000000000002842e+00 1.921317633153325819e-07 2.187526746825274513e-08
9.400000000000002132e+00 1.845714028271486052e-07 1.922879757334397043e-08
9.600000000000003197e+00 1.750126725822068604e-07 2.097068558804276545e-08
9.800000000000004263e+00 1.768035670750455744e-07 2.055248397456044053e-08
1.000000000000000355e+01 1.768980336845666951e-07 2.031941070030355053e-08
1.020000000000000284e+01 1.825334270812926350e-07 2.178993745655606080e-08
1.040000000000000391e+01 1.561930511793334988e-07 1.648916080864294346e-08
1.060000000000000497e+01 1.950585815851033760e-07 2.310308486582244631e-08
1.080000000000000426e+01 2.071546149651526517e-07 2.489190615432203642e-08
1.100000000000000355e+01 2.375068946363322011e-07 2.952047482459945950e-08
1.120000000000000462e+01 2.633129077145857970e-07 3.422173595964060279e-08
1.140000000000000568e+01 2.864761718059596202e-07 3.571444633324939793e-08
1.160000000000000497e+01 3.090891402312138697e-07 3.690329868325763004e-08
1.180000000000000426e+01 3.446514745299502985e-07 4.281192894516316674e-08
1.200000000000000533e+01 3.780241850358816194e-07 4.655223855529497632e-08
1.220000000000000639e+01 4.248304205454109350e-07 5.341940583617417363e-08
1.240000000000000568e+01 4.499280301219064180e-07 5.347503363459740966e-08
1.260000000000000497e+01 5.105632269828685933e-07 7.075176785345692358e-08
1.280000000000000604e+01 5.257635900695066407e-07 5.629996977962861428e-08
1.300000000000000711e+01 5.804188520218951366e-07 6.308310603326568096e-08
1.320000000000000639e+01 6.150800335595738274e-07 7.315037666646661002e-08
1.340000000000000568e+01 7.177441904375952455e-07 8.171319973840136132e-08
1.360000000000000675e+01 7.986220331209749958e-07 8.582675060931639107e-08
1.380000000000000782e+01 8.330441298877122302e-07 9.005428248136057609e-08
1.400000000000000711e+01 8.765338660191829895e-07 9.706250570340905278e-08
1.420000000000000639e+01 1.014592055619372803e-06 1.133644186418618370e-07
1.440000000000000746e+01 1.125329012424447199e-06 1.246985741379656929e-07
1.460000000000000853e+01 1.190615490311276086e-06 1.336077061116343962e-07
1.480000000000000782e+01 1.310157497018142440e-06 1.435977089935143644e-07
1.500000000000000711e+01 1.359827489104946077e-06 1.505548013301414210e-07
1.520000000000000817e+01 1.418903946715094226e-06 1.564217348325531942e-07
1.540000000000000924e+01 1.513389835292427601e-06 1.642304090533249429e-07
1.560000000000000853e+01 1.492552520941132422e-06 1.657900366446977162e-07
1.580000000000000782e+01 1.511313029072015563e-06 1.660849608395309171e-07
1.600000000000000711e+01 1.497901035260926734e-06 1.682532757690471627e-07
1.620000000000000995e+01 1.447105621856881865e-06 1.664399622586749894e-07
1.640000000000000924e+01 1.451829142916023843e-06 1.658807559100071597e-07
1.660000000000000853e+01 1.356025626865680816e-06 1.533848636077719206e-07
1.680000000000001137e+01 1.312830100450427428e-06 1.465944355382343398e-07
1.700000000000001066e+01 1.168679975084866794e-06 1.264767834507541765e-07
1.720000000000000995e+01 1.111198776097370942e-06 1.288626235665573522e-07
1.740000000000000924e+01 1.065889541871277465e-06 1.132781781114209778e-07
1.760000000000000853e+01 9.245225636855609415e-07 9.279642133679093848e-08
1.780000000000001137e+01 8.654801789526601813e-07 9.183808326348971680e-08
1.800000000000001066e+01 7.714577619252719297e-07 7.836001673182152427e-08
1.820000000000000995e+01 7.404956310427835022e-07 8.016717312770601729e-08
1.840000000000001279e+01 6.269591846512750058e-07 5.975854403057590368e-08
1.860000000000001208e+01 5.740820181219580579e-07 5.692249938424012696e-08
1.880000000000001137e+01 5.525239409545880517e-07 5.481730559485424697e-08
1.900000000000001066e+01 5.181706902562741083e-07 5.048996520340757348e-08
1.920000000000000995e+01 4.797436934834346669e-07 4.907556808757082893e-08
1.940000000000001279e+01 3.488820232590677443e-07 3.376197591325361594e-08
1.960000000000001208e+01 3.518992414116554919e-07 3.351724563369063009e-08
1.980000000000001137e+01 3.072021991107226455e-07 2.840184413837545972e-08
2.000000000000001421e+01 3.195465447110944654e-07 3.131861627102107638e-08
