#Energy (MeV)		 dB(M1)/dE (µN**2/MeV)	  stat. error		   sys. error	
6.000000000000000000e+00 5.789084351070659863e-17 3.931753421905739897e-18 4.077690630736459789e-18
6.200000000000000178e+00 5.633380090668784757e-01 6.282220370948658761e-02 3.944046462808174086e-02
6.400000000000000355e+00 6.903989142133823975e-01 1.128678093394403364e-01 4.847464373817716304e-02
6.600000000000000533e+00 1.499907352293898377e+00 2.282360718582089054e-01 1.062669021034304689e-01
6.800000000000000711e+00 1.423579287644844538e+00 1.675675942067410273e-01 1.007870452870561484e-01
7.000000000000000888e+00 2.227432110927226816e+00 3.166209354026293665e-01 1.572956134408802498e-01
7.200000000000001066e+00 2.060659616380814185e+00 3.756971288852648527e-01 1.461425137923260120e-01
7.400000000000001243e+00 1.591864838265949933e+00 2.899416102400924622e-01 1.115943817540943211e-01
7.600000000000001421e+00 2.441297336328232870e+00 4.668542930904102661e-01 1.713755042826879682e-01
7.800000000000001599e+00 2.474502337236411442e+00 4.528292983304467723e-01 1.747207185825273290e-01
8.000000000000001776e+00 2.677963362165753036e+00 4.791462271979457510e-01 1.895399241529074907e-01
8.200000000000002842e+00 1.845399081954594456e+00 3.396792687348622608e-01 1.301996199110836416e-01
8.400000000000002132e+00 2.306129715889322362e+00 4.009205057768525648e-01 1.619281148321512487e-01
8.600000000000001421e+00 2.797249432994156404e+00 5.252090362830973413e-01 1.989056442841891648e-01
8.800000000000002487e+00 2.623660758142090543e+00 4.625762943909623726e-01 1.860088023424762982e-01
9.000000000000003553e+00 3.121292948368917131e+00 7.289994061949576221e-01 2.216159288129434246e-01
9.200000000000002842e+00 3.316877614150794074e+00 8.597599134046237657e-01 2.375341940676514996e-01
9.400000000000002132e+00 2.944595800271971875e+00 5.771840412428864697e-01 2.096485379775393787e-01
9.600000000000003197e+00 3.754967939065522398e+00 9.186738840722314947e-01 2.677067113687957023e-01
9.800000000000004263e+00 4.051073122596349663e+00 1.126091856414974446e+00 2.929304903869039967e-01
1.000000000000000355e+01 3.605274098452722065e+00 6.859724852908188897e-01 2.595728798652474634e-01
1.020000000000000284e+01 3.683989476357499182e+00 8.247318866803132753e-01 2.661485968365618904e-01
1.040000000000000391e+01 4.259214614385055775e+00 1.089578486458570028e+00 3.102430616074031144e-01
1.060000000000000497e+01 4.290232859668394738e+00 9.141282142559182811e-01 3.105899651354505075e-01
1.080000000000000426e+01 3.953940368361695157e+00 6.195212641637500850e-01 2.887212660947262033e-01
1.100000000000000355e+01 4.110789182205079051e+00 7.949917137040486415e-01 2.991978637798264895e-01
1.120000000000000462e+01 3.770105604687460144e+00 6.982267983098838782e-01 2.750895585854916114e-01
1.140000000000000568e+01 2.143731804318964596e+00 9.993530287652968580e-01 1.574610866629947425e-01
1.160000000000000497e+01 1.839253907018507661e+00 1.008127077796204141e+00 1.334424260565157394e-01
1.180000000000000426e+01 2.010834231547100615e+00 1.051422692810118908e+00 1.457966146010457598e-01
