#Energy (MeV)		 dB(M1)/dE (µN**2/MeV)	  stat. error		   sys. error	
6.000000000000000000e+00 4.003979279186121176e-01 6.519474435973802995e-02 2.866061327079196669e-02
6.200000000000000178e+00 6.488333138368355124e-01 1.293015982577177536e-01 4.635333236078600233e-02
6.400000000000000355e+00 1.043093912005752077e+00 2.051914246789469376e-01 7.457048788386366756e-02
6.600000000000000533e+00 2.352796674754847661e+00 6.548040246836553946e-01 1.680974235927006066e-01
6.800000000000000711e+00 3.079754215628944802e+00 6.607568652545623422e-01 2.201606675941237268e-01
7.000000000000000888e+00 3.330712198438224192e+00 7.724002258219399009e-01 2.384942084295831322e-01
7.200000000000001066e+00 2.052075442826781337e+00 3.527303462716699367e-01 1.389525344826396669e-01
7.400000000000001243e+00 1.671492970886001128e+00 3.106135733936247756e-01 1.111134326819985807e-01
7.600000000000001421e+00 1.223226781829318766e+00 2.288252010015759952e-01 8.120445964910413816e-02
7.800000000000001599e+00 2.157623974050313809e+00 4.707759796012467302e-01 1.431966284067274775e-01
8.000000000000001776e+00 3.170463074723921526e+00 7.926744157690148729e-01 2.101834976766951968e-01
8.200000000000002842e+00 3.184560462819381321e+00 1.127517211757583571e+00 2.112656623453854632e-01
8.400000000000002132e+00 3.662279227765307343e+00 1.186664456646052246e+00 2.438290148868475227e-01
8.600000000000001421e+00 3.814748910454714981e+00 1.237916567589373740e+00 2.540826979356694548e-01
8.800000000000002487e+00 4.933902158532382565e+00 1.519973057737699085e+00 3.297870956836443379e-01
9.000000000000003553e+00 4.666030171305017404e+00 1.139158949145642863e+00 3.150671399565797004e-01
9.200000000000002842e+00 4.873621985021943992e+00 1.338831840956081098e+00 3.301690435123508238e-01
9.400000000000002132e+00 6.165737047038414964e+00 9.462257729692086228e-01 4.168689839345539605e-01
9.600000000000003197e+00 5.922818807537764130e+00 1.063950577425201827e+00 4.009407964537078928e-01
9.800000000000004263e+00 5.579570666502265297e+00 1.183849898106138498e+00 3.776990866154655846e-01
1.000000000000000355e+01 4.839612812607584580e+00 1.256779025757156054e+00 3.309383730882610730e-01
1.020000000000000284e+01 4.996044589050868012e+00 1.378806188436517255e+00 3.411608632271885266e-01
1.040000000000000391e+01 4.111815226768135823e+00 1.379960216665939265e+00 2.823698104281445742e-01
1.060000000000000497e+01 3.814684293716464225e+00 1.410263086342244954e+00 2.618885522324661541e-01
1.080000000000000426e+01 3.813208741672650337e+00 1.565010059836430267e+00 2.634461379896339550e-01
1.100000000000000355e+01 4.004950497143968668e+00 1.820303524779701032e+00 2.763176633016567463e-01
1.120000000000000462e+01 3.358497658207765468e+00 1.408914029609753538e+00 2.330959468038922844e-01
1.140000000000000568e+01 2.684648362851803860e+00 1.586547052871678076e+00 1.864102313451236059e-01
