6.000000000000000000e+00 8.782200875098600838e-08 7.865523014747661768e-09
6.200000000000000178e+00 1.285055714969092100e-07 9.919886403836092119e-09
6.400000000000000355e+00 1.264975582962195550e-07 9.831888900793159617e-09
6.600000000000000533e+00 2.182560844106154267e-07 1.743120008632271247e-08
6.800000000000000711e+00 1.753653057982813078e-07 1.461435457577397915e-08
7.000000000000000888e+00 1.395852908391103920e-07 1.295400691222703667e-08
7.200000000000001066e+00 1.177059895187948110e-07 9.486157472122253402e-09
7.400000000000001243e+00 1.684539066989150327e-07 1.282186244923033219e-08
7.600000000000001421e+00 1.663618197081564126e-07 1.282173668377743743e-08
7.800000000000001599e+00 2.090188712170319523e-07 1.644881579583544482e-08
8.000000000000001776e+00 1.855557637452910401e-07 1.664513982548743915e-08
8.200000000000002842e+00 2.153039349580420733e-07 2.133732901502962696e-08
8.400000000000002132e+00 2.183331519708259577e-07 2.216339216458985112e-08
8.600000000000001421e+00 2.318991542892932839e-07 2.368964124895157306e-08
8.800000000000002487e+00 2.020736030226134265e-07 2.438786559517427785e-08
9.000000000000003553e+00 1.800278219053687829e-07 1.976612818916910976e-08
9.200000000000002842e+00 1.933598661348220978e-07 2.276106038578114960e-08
9.400000000000002132e+00 1.659397790031837401e-07 1.662303626446871753e-08
9.600000000000003197e+00 1.821841844978734374e-07 1.931677685306928281e-08
9.800000000000004263e+00 1.933355018382945795e-07 2.177797859264921448e-08
1.000000000000000355e+01 2.073988152009372127e-07 2.423889312156557153e-08
1.020000000000000284e+01 2.174525375784475046e-07 2.648666092747870864e-08
1.040000000000000391e+01 2.395966620992401431e-07 2.886228232659011416e-08
1.060000000000000497e+01 2.623494583707644356e-07 3.138731553580327674e-08
1.080000000000000426e+01 3.018612396859893513e-07 3.612632661358136292e-08
1.100000000000000355e+01 3.125562952142929245e-07 4.047197936970720676e-08
1.120000000000000462e+01 3.279933079081275737e-07 3.766230121349997811e-08
1.140000000000000568e+01 3.358201187422075412e-07 4.270501812623336979e-08
1.160000000000000497e+01 3.934068076660096036e-07 3.998716579681721670e-08
1.180000000000000426e+01 4.247648884827060205e-07 4.071786542750826300e-08
1.200000000000000533e+01 4.478660466381662723e-07 4.474213832370078982e-08
1.220000000000000639e+01 4.950137258214096147e-07 4.842502005556680884e-08
1.240000000000000568e+01 5.457876147233531066e-07 5.308009818853870227e-08
1.260000000000000497e+01 5.942867850477875812e-07 5.841785834336139688e-08
1.280000000000000604e+01 6.518803312601401972e-07 6.540573087884433843e-08
1.300000000000000711e+01 7.347732768499867429e-07 6.934711328721024279e-08
1.320000000000000639e+01 8.124115948581471498e-07 7.724601915363367634e-08
1.340000000000000568e+01 8.935827202023146717e-07 8.407152854619450045e-08
1.360000000000000675e+01 1.004804073699152167e-06 9.202063223853648439e-08
1.380000000000000782e+01 1.130543712805039571e-06 1.031646385803849718e-07
1.400000000000000711e+01 1.231956190730130249e-06 1.115344259109886112e-07
1.420000000000000639e+01 1.340107139014280815e-06 1.207296391513148761e-07
1.440000000000000746e+01 1.409831571221326639e-06 1.265760935327486525e-07
1.460000000000000853e+01 1.484886343673786836e-06 1.338325799534891461e-07
1.480000000000000782e+01 1.490949547474770058e-06 1.349657361852923094e-07
1.500000000000000711e+01 1.540686362090147386e-06 1.404450430555296355e-07
1.520000000000000817e+01 1.576332179002130073e-06 1.445382865718527732e-07
1.540000000000000924e+01 1.515057240651807320e-06 1.412218072438162702e-07
1.560000000000000853e+01 1.506451618651020139e-06 1.404848885454488460e-07
1.580000000000000782e+01 1.517325965790024582e-06 1.389330651312688399e-07
1.600000000000000711e+01 1.448909485010008548e-06 1.362750971567284671e-07
1.620000000000000995e+01 1.364411804906033721e-06 1.306681780483493814e-07
1.640000000000000924e+01 1.297174965347764807e-06 1.292867408574161366e-07
1.660000000000000853e+01 1.248385200585319542e-06 1.212586704352320326e-07
1.680000000000001137e+01 1.106197584517041845e-06 1.073224790326372418e-07
1.700000000000001066e+01 1.061520677805573079e-06 1.003108381586167384e-07
1.720000000000000995e+01 9.357230587627920193e-07 9.374729774576632460e-08
1.740000000000000924e+01 8.663112136366163967e-07 8.048270543211488577e-08
1.760000000000000853e+01 7.613032457538656095e-07 7.574493028770390420e-08
1.780000000000001137e+01 7.078996648761761529e-07 6.871736251717273001e-08
1.800000000000001066e+01 6.573240875339568263e-07 6.293422440800543908e-08
1.820000000000000995e+01 5.658133545118735502e-07 5.289806050930231041e-08
1.840000000000001279e+01 4.727741518689806171e-07 3.971382655411028455e-08
1.860000000000001208e+01 4.398124405703271117e-07 3.812496831209688821e-08
1.880000000000001137e+01 4.562562146436452635e-07 4.191494686689602648e-08
1.900000000000001066e+01 4.012337298064021807e-07 3.612133041890214481e-08
1.920000000000000995e+01 3.508706675831956859e-07 3.171858464447825355e-08
1.940000000000001279e+01 2.993134958199005468e-07 2.716871881125673665e-08
1.960000000000001208e+01 2.689795872737354799e-07 2.284324102944645077e-08
1.980000000000001137e+01 2.560096608710205083e-07 2.192188754459330176e-08
2.000000000000001421e+01 2.213034634147088316e-07 1.876300719251301587e-08
