#Energy (MeV)		 dB(M1)/dE (µN**2/MeV)	  stat. error		   sys. error	
6.000000000000000000e+00 8.717620040608174520e-15 6.238013676538458722e-16 6.716352118270831865e-16
6.200000000000000178e+00 9.967813705017996408e-20 6.960032063444857221e-21 7.737829132887497672e-21
6.400000000000000355e+00 6.734577930190802031e-15 4.619528147483432427e-16 5.212570526453689722e-16
6.600000000000000533e+00 7.084158966810111468e-16 4.786371363496590501e-17 5.488601241739292021e-17
6.800000000000000711e+00 4.298806624859549674e-01 4.459782226485028284e-02 3.339167141403655281e-02
7.000000000000000888e+00 2.081982454052869524e+00 3.681700851736785518e-01 1.618819342340980516e-01
7.200000000000001066e+00 1.223152008465316687e+00 1.933454487043160530e-01 9.511958782314827721e-02
7.400000000000001243e+00 1.565258370004805721e+00 2.526440324118622849e-01 1.218131969890734606e-01
7.600000000000001421e+00 2.060403043999103456e+00 4.507010621448200305e-01 1.603433081405578609e-01
7.800000000000001599e+00 1.678656814696078081e+00 3.391241206057605817e-01 1.306575897031364841e-01
8.000000000000001776e+00 2.465867555009387146e+00 6.667182691618200874e-01 1.922110709265592854e-01
8.200000000000002842e+00 1.857646503148448147e+00 3.359007550876523807e-01 1.447357263532843275e-01
8.400000000000002132e+00 2.043446146623871584e+00 3.466743760244270778e-01 1.598091318532439409e-01
8.600000000000001421e+00 2.188732361640874036e+00 4.133707308457183482e-01 1.712876331578328248e-01
8.800000000000002487e+00 2.633386975288481313e+00 6.421903868602890642e-01 2.068526768202414434e-01
9.000000000000003553e+00 2.548725550925088346e+00 7.787324404989623972e-01 1.998851222792615290e-01
9.200000000000002842e+00 2.888915991817131435e+00 9.065607444846365270e-01 2.267825677648773464e-01
9.400000000000002132e+00 2.794603259805383821e+00 6.303484918259625314e-01 2.206219345463796833e-01
9.600000000000003197e+00 4.241924958497208742e+00 1.006958615567274506e+00 3.343514085924998991e-01
9.800000000000004263e+00 3.528912222788648023e+00 8.518544000613681444e-01 2.786297883644500706e-01
1.000000000000000355e+01 4.900431691213082530e+00 9.677555561695108111e-01 3.903698742035514035e-01
1.020000000000000284e+01 4.791056145582102133e+00 9.949293152902836113e-01 3.823998183960245489e-01
1.040000000000000391e+01 4.856561573862354209e+00 5.921434385182888782e-01 3.882812224563388370e-01
1.060000000000000497e+01 4.316454941555740277e+00 8.650084721433717316e-01 3.466238170846736022e-01
1.080000000000000426e+01 4.928858364640361422e+00 1.011702985478375449e+00 3.965122623717137751e-01
1.100000000000000355e+01 4.317116361805545921e+00 1.127392177985085064e+00 3.478044360299846760e-01
1.120000000000000462e+01 3.582303372777258854e+00 1.299204485043173429e+00 2.921212056893461306e-01
1.140000000000000568e+01 3.460162652001947947e+00 1.227473661838469621e+00 2.796178574913020243e-01
1.160000000000000497e+01 3.384253133415098258e+00 1.081793083676045208e+00 2.727216871852982671e-01
1.180000000000000426e+01 3.636222346366882352e+00 1.348280330057364251e+00 2.928763482480871150e-01
1.200000000000000533e+01 3.822522100387795163e+00 1.383116181565371638e+00 3.094837779287001878e-01
1.220000000000000639e+01 4.391665989442401496e+00 1.626084354657328035e+00 3.565982109091052621e-01
1.240000000000000568e+01 4.185867699046782242e+00 1.404769129930631077e+00 3.387431255061737478e-01
1.260000000000000497e+01 4.380516902795077883e+00 2.302704219625842708e+00 3.548208232253129424e-01
1.280000000000000604e+01 2.766796929181518649e+00 1.064870522704579159e+00 2.248697168457706452e-01
