#Energy (MeV)		 GSF (MeV^-3)		  errGSF (MeV^-3)
6.000000000000000000e+00 7.620387099283735098e-08 1.383261959824412223e-08
6.200000000000000178e+00 1.066324195101659815e-07 1.172145969050746107e-08
6.400000000000000355e+00 1.398093256852121656e-07 1.242291333723173384e-08
6.600000000000000533e+00 1.211588170571082362e-07 1.076594220744805503e-08
6.800000000000000711e+00 1.522840405248765936e-07 1.328254658778296417e-08
7.000000000000000888e+00 1.673879308669983350e-07 1.444954400338410400e-08
7.200000000000001066e+00 1.745123204969542738e-07 1.558088024391932392e-08
7.400000000000001243e+00 1.650162965126374573e-07 1.390921998096337258e-08
7.600000000000001421e+00 1.751817300165457430e-07 1.492251884791713970e-08
7.800000000000001599e+00 1.990351742229663135e-07 1.819536114843026294e-08
8.000000000000001776e+00 2.315024235862033686e-07 1.891200372128038301e-08
8.200000000000002842e+00 2.343499643006689618e-07 1.966655856446710180e-08
8.400000000000002132e+00 2.237834573731886905e-07 1.928566389782060591e-08
8.600000000000001421e+00 2.196139245099566749e-07 1.998183876687241050e-08
8.800000000000002487e+00 2.262426743981992461e-07 2.079345928819326943e-08
9.000000000000003553e+00 2.321983165905612512e-07 2.002747648998561809e-08
9.200000000000002842e+00 2.194994840629654459e-07 2.043847896043336514e-08
9.400000000000002132e+00 2.261509109662184394e-07 2.192003955789524930e-08
9.600000000000003197e+00 2.213739492864394984e-07 2.383660045445000620e-08
9.800000000000004263e+00 2.250184690195452762e-07 2.417834233478689680e-08
1.000000000000000355e+01 2.403934575713710947e-07 2.579287494090827964e-08
1.020000000000000284e+01 2.565587528556647837e-07 2.797392957813840747e-08
1.040000000000000391e+01 2.487516373019627555e-07 2.712267203298246249e-08
1.060000000000000497e+01 2.662609377026997647e-07 2.544483066294846394e-08
1.080000000000000426e+01 2.822909174991725695e-07 2.647273333499273520e-08
1.100000000000000355e+01 3.077693342325120547e-07 3.069476225215251823e-08
1.120000000000000462e+01 3.556589838983680803e-07 3.273140931747144107e-08
1.140000000000000568e+01 3.691597865361489025e-07 3.512711407507146215e-08
1.160000000000000497e+01 3.944763627744759008e-07 3.810597107585392255e-08
1.180000000000000426e+01 4.337401583881451807e-07 4.082076004114971586e-08
1.200000000000000533e+01 4.674902540818008114e-07 4.491924424720627294e-08
1.220000000000000639e+01 4.825847654855337355e-07 4.767530266453140585e-08
1.240000000000000568e+01 5.542592537998761132e-07 5.220736244946992228e-08
1.260000000000000497e+01 6.024054271466614656e-07 5.506045742594733391e-08
1.280000000000000604e+01 6.637086298147023962e-07 6.028137566271033858e-08
1.300000000000000711e+01 6.950358086590720969e-07 6.531169358790880756e-08
1.320000000000000639e+01 7.573511328541336433e-07 6.970967906603263098e-08
1.340000000000000568e+01 8.409407336342203896e-07 8.081206591475055147e-08
1.360000000000000675e+01 9.703796310451641899e-07 8.915756793468227648e-08
1.380000000000000782e+01 1.066241906534730658e-06 9.730576242314066381e-08
1.400000000000000711e+01 1.137794728496478487e-06 1.056864798727536864e-07
1.420000000000000639e+01 1.241382028589815419e-06 1.164882523171384709e-07
1.440000000000000746e+01 1.337016850390504634e-06 1.243473692041212390e-07
1.460000000000000853e+01 1.410875202023507868e-06 1.329566898533719573e-07
1.480000000000000782e+01 1.481153611781291194e-06 1.460176994809793452e-07
1.500000000000000711e+01 1.502986030932725986e-06 1.428757019569566900e-07
1.520000000000000817e+01 1.555875541504777113e-06 1.492598049332003962e-07
1.540000000000000924e+01 1.537856007700562000e-06 1.596248615962106365e-07
1.560000000000000853e+01 1.507181101847301983e-06 1.537782985062788301e-07
1.580000000000000782e+01 1.455055769090146552e-06 1.476317422726694069e-07
1.600000000000000711e+01 1.489914684732667223e-06 1.505870456484520564e-07
1.620000000000000995e+01 1.421285682727491396e-06 1.528862632777208857e-07
1.640000000000000924e+01 1.380848919165794288e-06 1.429353280516437322e-07
1.660000000000000853e+01 1.298629523170694919e-06 1.421983483008675113e-07
1.680000000000001137e+01 1.203762828943356332e-06 1.306234569654533985e-07
1.700000000000001066e+01 1.088741898680692614e-06 1.250011381876179763e-07
1.720000000000000995e+01 1.017530734562303559e-06 1.015291690218600275e-07
1.740000000000000924e+01 9.678504374862191179e-07 1.090048624467508567e-07
1.760000000000000853e+01 8.978942764779824939e-07 9.058535325299628421e-08
1.780000000000001137e+01 7.628889037525370138e-07 8.296491914438066958e-08
1.800000000000001066e+01 7.189473020093926120e-07 7.280366826579727921e-08
1.820000000000000995e+01 6.337194402322169078e-07 5.947771844226690554e-08
1.840000000000001279e+01 5.102013628595786367e-07 4.688649719745346834e-08
1.860000000000001208e+01 4.196765621852448144e-07 3.828584780057425919e-08
1.880000000000001137e+01 4.864170584856870567e-07 4.609642799477493375e-08
1.900000000000001066e+01 4.550802069320001213e-07 4.404249468657003002e-08
1.920000000000000995e+01 4.580437751517471433e-07 4.478916936182296376e-08
1.940000000000001279e+01 4.659170270806522482e-07 4.471077906102581367e-08
1.960000000000001208e+01 3.047346600190029918e-07 2.700985186065455108e-08
1.980000000000001137e+01 4.026662461019487594e-07 3.783935441971459195e-08
2.000000000000001421e+01 2.940808431533921984e-07 2.654013248196463267e-08
