#Energy (MeV)		 dB(M1)/dE (µN**2/MeV)	  stat. error		   sys. error	
6.000000000000000000e+00 6.336492495078552833e-01 7.111142983335730361e-02 4.734899731560516384e-02
6.200000000000000178e+00 1.304954426430930514e+00 2.025826784482821219e-01 9.785983495191699633e-02
6.400000000000000355e+00 9.922865380783532085e-01 1.483586480601652158e-01 7.296559970427171637e-02
6.600000000000000533e+00 1.690944164329864607e+00 2.587302439462983439e-01 1.237072343756259046e-01
6.800000000000000711e+00 1.587761397764505089e+00 2.511018154983626904e-01 1.189653304288827151e-01
7.000000000000000888e+00 2.427430994419084165e+00 4.179042448546161914e-01 1.809055194572704028e-01
7.200000000000001066e+00 2.132083372197456583e+00 6.237456998750005033e-01 1.585691059906163547e-01
7.400000000000001243e+00 2.625242954597497569e+00 9.199119053053030903e-01 1.956193777676766554e-01
7.600000000000001421e+00 1.883221577532316449e+00 3.673035617659222152e-01 1.454197452578529781e-01
7.800000000000001599e+00 2.420864246705685563e+00 5.306914818563931435e-01 1.795151236471337619e-01
8.000000000000001776e+00 2.473347718724940414e+00 5.775521514569429415e-01 1.847049171602323792e-01
8.200000000000002842e+00 2.378250387273833866e+00 7.196491714907687909e-01 1.765338059893778733e-01
8.400000000000002132e+00 2.807256498559417057e+00 7.699955243189521292e-01 2.169380405358226627e-01
8.600000000000001421e+00 2.756471674633958369e+00 5.409970547279304709e-01 1.973797516639918537e-01
8.800000000000002487e+00 2.508969688611008220e+00 6.351341022515566426e-01 1.768961024749689803e-01
9.000000000000003553e+00 2.409639805168612536e+00 8.283881732655807850e-01 1.729187049814830401e-01
9.200000000000002842e+00 2.727153170565036699e+00 9.374337445312195261e-01 1.925616633466404604e-01
9.400000000000002132e+00 3.255263042146089081e+00 1.057335834693263754e+00 2.323309591884977487e-01
9.600000000000003197e+00 3.543476937635819723e+00 1.011179878912692010e+00 2.540702572530654790e-01
9.800000000000004263e+00 2.949759574434311915e+00 9.830277303775681874e-01 2.111074251949951464e-01
1.000000000000000355e+01 3.358375063554711826e+00 1.006253350584279227e+00 2.390758925997286122e-01
1.020000000000000284e+01 3.522882888979055771e+00 8.602849517234675281e-01 2.566798092617741944e-01
1.040000000000000391e+01 4.065949717712380895e+00 1.115416346508773637e+00 2.898042112002723325e-01
1.060000000000000497e+01 4.580866472056937866e+00 1.197032938317275086e+00 3.313060598226884035e-01
1.080000000000000426e+01 4.447024032523551718e+00 1.305063684723499096e+00 3.225792770228854134e-01
1.100000000000000355e+01 4.620088978599395269e+00 1.401361778499098820e+00 3.315844313573255708e-01
1.120000000000000462e+01 3.281846543720823739e+00 1.222510351631636683e+00 2.388446786321394011e-01
