#Energy (MeV)		 dB(M1)/dE (µN**2/MeV)	  stat. error		   sys. error	
6.000000000000000000e+00 4.652919521842227705e-17 4.496255541512442991e-18 3.608641528702295705e-18
6.200000000000000178e+00 2.140348107175551184e-01 2.361857720857515192e-02 1.701896110091585812e-02
6.400000000000000355e+00 2.691606485460791287e-01 2.875555296818659359e-02 1.976307811877053497e-02
6.600000000000000533e+00 4.476347169549811378e-01 7.165055665793314266e-02 3.289733633023317338e-02
6.800000000000000711e+00 7.521856646825595405e-01 1.550383193272284743e-01 5.604285548859896937e-02
7.000000000000000888e+00 1.345192876149319261e+00 3.001267832178886596e-01 9.901600405496729929e-02
7.200000000000001066e+00 1.121887704613054204e+00 2.062343448153403092e-01 8.262657891186703241e-02
7.400000000000001243e+00 1.400836399699037615e+00 2.628910123820282219e-01 1.044849364061947727e-01
7.600000000000001421e+00 1.163941722363184939e+00 2.070869858534468699e-01 8.613731577688310548e-02
7.800000000000001599e+00 8.792834195378435025e-01 1.511313851506494166e-01 6.494779693938397547e-02
8.000000000000001776e+00 1.469594383789759595e+00 2.949262130798515069e-01 1.086977539623953659e-01
8.200000000000002842e+00 1.127080977538494677e+00 2.150334000337002227e-01 8.273977539473668930e-02
8.400000000000002132e+00 1.805739864071289613e+00 4.174255213260502639e-01 1.334860268159605012e-01
8.600000000000001421e+00 2.914252932698575993e+00 6.635134925019010588e-01 2.132089355310363143e-01
8.800000000000002487e+00 2.868578041007599388e+00 7.160298796817591294e-01 2.132479197652076830e-01
9.000000000000003553e+00 2.589668993459125268e+00 4.824167883597964557e-01 1.958429671408853101e-01
9.200000000000002842e+00 3.479635536945630214e+00 6.976620751733589865e-01 2.590038498294829905e-01
9.400000000000002132e+00 3.436855329692061645e+00 8.126256330062365807e-01 2.559356985446503696e-01
9.600000000000003197e+00 3.996019200255363835e+00 1.047154045501612618e+00 3.010352707089594126e-01
9.800000000000004263e+00 4.163708113620209872e+00 1.081462129633172342e+00 3.130857589986407730e-01
1.000000000000000355e+01 4.216651733438448346e+00 1.125558802530048030e+00 3.197207476102590373e-01
1.020000000000000284e+01 4.445696651435962821e+00 1.213311586052469915e+00 3.353167546043393510e-01
1.040000000000000391e+01 3.820961295289220239e+00 1.116468243923239179e+00 2.863752357903892598e-01
1.060000000000000497e+01 3.338305200927860206e+00 7.431317211097878683e-01 2.536264174350610356e-01
1.080000000000000426e+01 3.195380334266804123e+00 6.862965313851455695e-01 2.439690528684943238e-01
1.100000000000000355e+01 3.895107208793969988e+00 9.524784253262692513e-01 2.950319736197735687e-01
1.120000000000000462e+01 2.718280089469411465e+00 6.675104247864682705e-01 2.024887824532846659e-01
1.140000000000000568e+01 4.020473135468325410e+00 9.031889789430955773e-01 3.034685433800713983e-01
1.160000000000000497e+01 4.122855066876591756e+00 9.778093169608801372e-01 3.145845233434870214e-01
1.180000000000000426e+01 3.299675837813518697e+00 8.594187827652217671e-01 2.511691868068140487e-01
1.200000000000000533e+01 2.199999349336426491e+00 1.297838357216773097e+00 1.678490799864958694e-01
1.220000000000000639e+01 2.100120648555956482e+00 1.095516214377241448e+00 1.612253930719143025e-01
1.240000000000000568e+01 2.422653594422861933e-01 4.043415005530572731e-02 1.837190022884564733e-02
